period_id,country,region,population,conflicts_vdem,start_year,end_year,period_length,total_events,total_deaths,civilian_deaths,events_per_capita,deaths_per_capita,events_rate,deaths_rate
Latvia_1995_1998,Latvia,Eastern Europe and Central Asia,2446287000.0,0.0,1995,1998,3,0,0,0,0.0,0.0,0.0,0.0
Latvia_1998_2002,Latvia,Eastern Europe and Central Asia,2363078800.0,0.0,1998,2002,4,0,0,0,0.0,0.0,0.0,0.0
Latvia_2002_2006,Latvia,Eastern Europe and Central Asia,2263681200.0,0.0,2002,2006,4,0,0,0,0.0,0.0,0.0,0.0
Latvia_2006_2010,Latvia,Eastern Europe and Central Asia,2167045600.0,0.0,2006,2010,4,0,0,0,0.0,0.0,0.0,0.0
Latvia_2010_2011,Latvia,Eastern Europe and Central Asia,2078632000.0,0.0,2010,2011,1,0,0,0,0.0,0.0,0.0,0.0
Latvia_2011_2014,Latvia,Eastern Europe and Central Asia,2025114250.0,0.0,2011,2014,3,0,0,0,0.0,0.0,0.0,0.0
Latvia_2014_2018,Latvia,Eastern Europe and Central Asia,1960053600.0,0.0,2014,2018,4,0,0,0,0.0,0.0,0.0,0.0
Latvia_2018_2018,Latvia,Eastern Europe and Central Asia,1927174000.0,0.0,2018,2018,1,0,0,0,0.0,0.0,0.0,0.0
Lebanon_1992_1996,Lebanon,Middle East and North Africa,3372932600.0,0.0,1992,1996,4,321,780,239,0.09516940836588315,0.2312527679918656,0.02379235209147079,0.0578131919979664
Lebanon_1996_2000,Lebanon,Middle East and North Africa,3710627600.0,0.0,1996,2000,4,242,527,167,0.06521807793377056,0.1420244920293268,0.01630451948344264,0.0355061230073317
Lebanon_2000_2005,Lebanon,Middle East and North Africa,4278749000.0,0.0,2000,2005,5,41,64,3,0.009582240042591889,0.014957642993314167,0.0019164480085183777,0.0029915285986628335
Lebanon_2005_2009,Lebanon,Middle East and North Africa,4760727800.0,0.0,2005,2009,4,160,788,546,0.033608306696299675,0.16552091047927586,0.008402076674074919,0.041380227619818966
Lebanon_2009_2018,Lebanon,Middle East and North Africa,5960553700.0,0.0,2009,2018,9,130,1022,128,0.021810054324315542,0.17146058091884986,0.0024233393693683936,0.019051175657649983
Lebanon_2018_2020,Lebanon,Middle East and North Africa,6846853000.0,0.0,2018,2020,2,5,22,1,0.0007302625016193571,0.003213155007125171,0.00036513125080967857,0.0016065775035625856
Lesotho_1993_1998,Lesotho,Sub-Saharan Africa,1913671666.6666667,1.0,1993,1998,5,5,78,41,0.002612778402425355,0.04075934307783554,0.0005225556804850709,0.008151868615567107
Lesotho_1998_2002,Lesotho,Sub-Saharan Africa,2023126200.0,1.0,1998,2002,4,5,78,41,0.0024714226922670467,0.03855419399936594,0.0006178556730667617,0.009638548499841484
Lesotho_2002_2007,Lesotho,Sub-Saharan Africa,2004519000.0,0.0,2002,2007,5,0,0,0,0.0,0.0,0.0,0.0
Lesotho_2007_2012,Lesotho,Sub-Saharan Africa,1996424500.0,0.0,2007,2012,5,0,0,0,0.0,0.0,0.0,0.0
Lesotho_2012_2015,Lesotho,Sub-Saharan Africa,2036493750.0,0.0,2012,2015,3,0,0,0,0.0,0.0,0.0,0.0
Lesotho_2015_2017,Lesotho,Sub-Saharan Africa,2075194666.6666667,0.0,2015,2017,2,0,0,0,0.0,0.0,0.0,0.0
Lesotho_2017_2019,Lesotho,Sub-Saharan Africa,2108375333.3333335,0.0,2017,2019,2,0,0,0,0.0,0.0,0.0,0.0
Liberia_1997_2005,Liberia,Sub-Saharan Africa,2866812777.777778,1.0,1997,2005,8,136,6218,4061,0.04743944252453799,2.168959217776303,0.0059299303155672485,0.27111990222203786
Liberia_2005_2011,Liberia,Sub-Saharan Africa,3611433000.0,0.0,2005,2011,6,0,0,0,0.0,0.0,0.0,0.0
Liberia_2011_2017,Liberia,Sub-Saharan Africa,4360313428.571428,0.0,2011,2017,6,0,0,0,0.0,0.0,0.0,0.0
Liberia_2017_2017,Liberia,Sub-Saharan Africa,4702224000.0,0.0,2017,2017,1,0,0,0,0.0,0.0,0.0,0.0
Libya_2012_2013,Libya,Middle East and North Africa,6303050500.0,0.0,2012,2013,1,37,414,0,0.0058701734977373255,0.06568248183954738,0.0058701734977373255,0.06568248183954738
Lithuania_1990_1992,Lithuania,Eastern Europe and Central Asia,3700695333.3333335,0.0,1990,1992,2,0,0,0,0.0,0.0,0.0,0.0
Lithuania_1992_1996,Lithuania,Eastern Europe and Central Asia,3654117200.0,0.0,1992,1996,4,0,0,0,0.0,0.0,0.0,0.0
Lithuania_1996_2000,Lithuania,Eastern Europe and Central Asia,3549971000.0,0.0,1996,2000,4,0,0,0,0.0,0.0,0.0,0.0
Lithuania_2000_2004,Lithuania,Eastern Europe and Central Asia,3441141800.0,0.0,2000,2004,4,0,0,0,0.0,0.0,0.0,0.0
Lithuania_2004_2008,Lithuania,Eastern Europe and Central Asia,3279807400.0,0.0,2004,2008,4,0,0,0,0.0,0.0,0.0,0.0
Lithuania_2008_2012,Lithuania,Eastern Europe and Central Asia,3094863400.0,0.0,2008,2012,4,0,0,0,0.0,0.0,0.0,0.0
Lithuania_2012_2016,Lithuania,Eastern Europe and Central Asia,2930194000.0,0.0,2012,2016,4,0,0,0,0.0,0.0,0.0,0.0
Lithuania_2016_2019,Lithuania,Eastern Europe and Central Asia,2823078500.0,0.0,2016,2019,3,0,0,0,0.0,0.0,0.0,0.0
Luxembourg_1989_1994,Luxembourg,Western Europe and North America,389754166.6666667,0.0,1989,1994,5,0,0,0,0.0,0.0,0.0,0.0
Luxembourg_1994_1999,Luxembourg,Western Europe and North America,416733333.3333333,0.0,1994,1999,5,0,0,0,0.0,0.0,0.0,0.0
Luxembourg_1999_2004,Luxembourg,Western Europe and North America,444033333.3333333,0.0,1999,2004,5,0,0,0,0.0,0.0,0.0,0.0
Luxembourg_2004_2009,Luxembourg,Western Europe and North America,477052666.6666667,0.0,2004,2009,5,0,0,0,0.0,0.0,0.0,0.0
Luxembourg_2009_2013,Luxembourg,Western Europe and North America,519477800.0,0.0,2009,2013,4,0,0,0,0.0,0.0,0.0,0.0
Luxembourg_2013_2022,Luxembourg,Western Europe and North America,599584700.0,0.0,2013,2022,9,0,0,0,0.0,0.0,0.0,0.0
Madagascar_1989_1993,Madagascar,Sub-Saharan Africa,11957383200.0,0.0,1989,1993,4,0,0,0,0.0,0.0,0.0,0.0
Madagascar_1993_1998,Madagascar,Sub-Saharan Africa,13712794000.0,0.0,1993,1998,5,0,0,0,0.0,0.0,0.0,0.0
Madagascar_1998_2002,Madagascar,Sub-Saharan Africa,15776835200.0,0.0,1998,2002,4,32,79,8,0.002028290185854258,0.0050073413963277,0.0005070725464635645,0.001251835349081925
Madagascar_2002_2013,Madagascar,Sub-Saharan Africa,19772238416.666668,0.0,2002,2013,11,42,207,54,0.0021241904489982693,0.010469224355777185,0.0001931082226362063,0.0009517476687070168
Madagascar_2013_2019,Madagascar,Sub-Saharan Africa,24925962285.714287,0.0,2013,2019,6,4,4,4,0.00016047524882489706,0.00016047524882489706,2.674587480414951e-05,2.674587480414951e-05
Madagascar_2019_2023,Madagascar,Sub-Saharan Africa,28174843000.0,0.0,2019,2023,4,4,26,26,0.00014197062251597995,0.0009228090463538697,3.549265562899499e-05,0.00023070226158846741
Malawi_1994_1999,Malawi,Sub-Saharan Africa,10214078666.666666,0.0,1994,1999,5,0,0,0,0.0,0.0,0.0,0.0
Malawi_1999_2004,Malawi,Sub-Saharan Africa,11575126666.666666,0.0,1999,2004,5,0,0,0,0.0,0.0,0.0,0.0
Malawi_2004_2009,Malawi,Sub-Saharan Africa,13183224666.666666,0.0,2004,2009,5,0,0,0,0.0,0.0,0.0,0.0
Malawi_2009_2014,Malawi,Sub-Saharan Africa,15192455833.333334,0.0,2009,2014,5,0,0,0,0.0,0.0,0.0,0.0
Malawi_2014_2019,Malawi,Sub-Saharan Africa,17447044166.666668,0.0,2014,2019,5,0,0,0,0.0,0.0,0.0,0.0
Malawi_2019_2019,Malawi,Sub-Saharan Africa,18628749000.0,0.0,2019,2019,1,0,0,0,0.0,0.0,0.0,0.0
Malaysia_1990_1995,Malaysia,Asia and Pacific,19250406333.333332,0.0,1990,1995,5,0,0,0,0.0,0.0,0.0,0.0
Malaysia_1995_1999,Malaysia,Asia and Pacific,21568790600.0,0.0,1995,1999,4,0,0,0,0.0,0.0,0.0,0.0
Malaysia_1999_2004,Malaysia,Asia and Pacific,23943753166.666668,0.0,1999,2004,5,0,0,0,0.0,0.0,0.0,0.0
Malaysia_2004_2008,Malaysia,Asia and Pacific,26207917200.0,0.0,2004,2008,4,0,0,0,0.0,0.0,0.0,0.0
Malaysia_2008_2013,Malaysia,Asia and Pacific,28394523833.333332,0.0,2008,2013,5,14,70,2,0.0004930528182890289,0.0024652640914451444,9.861056365780578e-05,0.0004930528182890289
Malaysia_2013_2018,Malaysia,Asia and Pacific,30487305666.666668,0.0,2013,2018,5,15,71,2,0.0004920080562055134,0.0023288381327060967,9.840161124110268e-05,0.00046576762654121937
Malaysia_2018_2019,Malaysia,Asia and Pacific,31738911000.0,0.0,2018,2019,1,0,0,0,0.0,0.0,0.0,0.0
Maldives_2009_2014,Maldives,Asia and Pacific,391242500.0,0.0,2009,2014,5,0,0,0,0.0,0.0,0.0,0.0
Maldives_2014_2019,Maldives,Asia and Pacific,484749333.3333333,0.0,2014,2019,5,0,0,0,0.0,0.0,0.0,0.0
Maldives_2019_2022,Maldives,Asia and Pacific,534726500.0,0.0,2019,2022,3,0,0,0,0.0,0.0,0.0,0.0
Mali_1992_1997,Mali,Sub-Saharan Africa,9464999666.666666,0.0,1992,1997,5,55,841,675,0.005810882402214559,0.08885367455022626,0.0011621764804429118,0.01777073491004525
Mali_1997_2002,Mali,Sub-Saharan Africa,10822134166.666666,0.0,1997,2002,5,6,86,0,0.0005544192954547398,0.007946676568184603,0.00011088385909094796,0.0015893353136369206
Mali_2002_2007,Mali,Sub-Saharan Africa,12599833666.666666,0.0,2002,2007,5,12,76,12,0.000952393524983306,0.006031825658227605,0.0001904787049966612,0.001206365131645521
Mali_2007_2013,Mali,Sub-Saharan Africa,15048535857.142857,0.0,2007,2013,6,159,1570,112,0.010565811950704156,0.10432908655726746,0.0017609686584506925,0.01738818109287791
Mali_2013_2013,Mali,Sub-Saharan Africa,16449854000.0,0.0,2013,2013,1,83,881,58,0.005045637487116907,0.053556706339156566,0.005045637487116907,0.053556706339156566
Malta_1992_1996,Malta,Western Europe and North America,374209400.0,0.0,1992,1996,4,1,0,0,0.0026723005889216036,0.0,0.0006680751472304009,0.0
Malta_1996_1998,Malta,Western Europe and North America,382661000.0,0.0,1996,1998,2,0,0,0,0.0,0.0,0.0,0.0
Malta_1998_2003,Malta,Western Europe and North America,391755166.6666667,0.0,1998,2003,5,0,0,0,0.0,0.0,0.0,0.0
Malta_2003_2008,Malta,Western Europe and North America,404182500.0,0.0,2003,2008,5,0,0,0,0.0,0.0,0.0,0.0
Malta_2008_2013,Malta,Western Europe and North America,416437833.3333333,0.0,2008,2013,5,0,0,0,0.0,0.0,0.0,0.0
Malta_2013_2019,Malta,Western Europe and North America,459660714.28571427,0.0,2013,2019,6,0,0,0,0.0,0.0,0.0,0.0
Mauritania_1992_2001,Mauritania,Sub-Saharan Africa,2410722300.0,0.0,1992,2001,9,1,0,0,0.00041481343579059267,0.0,4.6090381754510295e-05,0.0
Mauritania_2001_2006,Mauritania,Sub-Saharan Africa,2902167333.3333335,0.0,2001,2006,5,0,0,0,0.0,0.0,0.0,0.0
Mauritania_2006_2013,Mauritania,Sub-Saharan Africa,3452620375.0,0.0,2006,2013,7,11,32,7,0.003185985948426201,0.009268322759058038,0.00045514084977517154,0.0013240461084368625
Mauritania_2013_2013,Mauritania,Sub-Saharan Africa,3817497000.0,0.0,2013,2013,1,0,0,0,0.0,0.0,0.0,0.0
Mauritius_1991_1995,Mauritius,Sub-Saharan Africa,1097476800.0,0.0,1991,1995,4,0,0,0,0.0,0.0,0.0,0.0
Mauritius_1995_2000,Mauritius,Sub-Saharan Africa,1154549666.6666667,0.0,1995,2000,5,0,0,0,0.0,0.0,0.0,0.0
Mauritius_2000_2005,Mauritius,Sub-Saharan Africa,1208401333.3333333,0.0,2000,2005,5,0,0,0,0.0,0.0,0.0,0.0
Mauritius_2005_2010,Mauritius,Sub-Saharan Africa,1240638333.3333333,0.0,2005,2010,5,0,0,0,0.0,0.0,0.0,0.0
Mauritius_2010_2014,Mauritius,Sub-Saharan Africa,1255654600.0,0.0,2010,2014,4,0,0,0,0.0,0.0,0.0,0.0
Mauritius_2014_2019,Mauritius,Sub-Saharan Africa,1263773166.6666667,0.0,2014,2019,5,0,0,0,0.0,0.0,0.0,0.0
Mauritius_2019_2023,Mauritius,Sub-Saharan Africa,1265008500.0,0.0,2019,2023,4,0,0,0,0.0,0.0,0.0,0.0
Mexico_1991_1994,Mexico,Latin America and the Caribbean,87842398250.0,1.0,1991,1994,3,18,203,8,0.0002049124381687746,0.002310956941570069,6.830414605625821e-05,0.0007703189805233564
Mexico_1994_1997,Mexico,Latin America and the Caribbean,92394434750.0,1.0,1994,1997,3,38,276,75,0.00041128018265191023,0.002987192905577032,0.0001370933942173034,0.0009957309685256772
Mexico_1997_2000,Mexico,Latin America and the Caribbean,96762997250.0,0.0,1997,2000,3,11,65,49,0.00011367981886278332,0.0006717443841891741,3.7893272954261107e-05,0.0002239147947297247
Mexico_2000_2003,Mexico,Latin America and the Caribbean,100990945250.0,0.0,2000,2003,3,3,27,0,2.97056334364788e-05,0.00026735070092830923,9.901877812159601e-06,8.911690030943641e-05
Mexico_2003_2006,Mexico,Latin America and the Caribbean,105290327000.0,0.0,2003,2006,3,83,1094,4,0.0007882965355402496,0.010390318191337747,0.00026276551184674986,0.0034634393971125824
Mexico_2006_2009,Mexico,Latin America and the Caribbean,110002454000.0,0.0,2006,2009,3,2381,12070,56,0.021644971665813927,0.10972482486617981,0.007214990555271309,0.03657494162205994
Mexico_2009_2012,Mexico,Latin America and the Caribbean,114881617750.0,0.0,2009,2012,3,3313,22719,478,0.028838382196267425,0.19776009813371556,0.009612794065422476,0.06592003271123852
Mexico_2012_2015,Mexico,Latin America and the Caribbean,119578675500.0,0.0,2012,2015,3,885,18332,179,0.00740098513635067,0.1533049260108254,0.0024669950454502235,0.05110164200360847
Mexico_2015_2018,Mexico,Latin America and the Caribbean,124039934500.0,0.0,2015,2018,3,1504,30510,96,0.012125127331472429,0.24596917212980307,0.004041709110490809,0.0819897240432677
Mexico_2018_2023,Mexico,Latin America and the Caribbean,128093081800.0,0.0,2018,2023,5,12603,84298,566,0.09838938858288909,0.658099553976068,0.019677877716577818,0.1316199107952136
Moldova_1994_1998,Moldova,Eastern Europe and Central Asia,2946569600.0,0.0,1994,1998,4,0,0,0,0.0,0.0,0.0,0.0
Moldova_1998_2001,Moldova,Eastern Europe and Central Asia,2926277250.0,0.0,1998,2001,3,0,0,0,0.0,0.0,0.0,0.0
Moldova_2001_2005,Moldova,Eastern Europe and Central Asia,2902666800.0,0.0,2001,2005,4,0,0,0,0.0,0.0,0.0,0.0
Moldova_2005_2009,Moldova,Eastern Europe and Central Asia,2874789000.0,0.0,2005,2009,4,0,0,0,0.0,0.0,0.0,0.0
Moldova_2009_2010,Moldova,Eastern Europe and Central Asia,2862916500.0,0.0,2009,2010,1,0,0,0,0.0,0.0,0.0,0.0
Moldova_2010_2014,Moldova,Eastern Europe and Central Asia,2859284000.0,0.0,2010,2014,4,0,0,0,0.0,0.0,0.0,0.0
Moldova_2014_2019,Moldova,Eastern Europe and Central Asia,2770332666.6666665,0.0,2014,2019,5,0,0,0,0.0,0.0,0.0,0.0
Moldova_2019_2020,Moldova,Eastern Europe and Central Asia,2642734500.0,0.0,2019,2020,1,0,0,0,0.0,0.0,0.0,0.0
Mongolia_1990_1992,Mongolia,Eastern Europe and Central Asia,2215184000.0,0.0,1990,1992,2,0,0,0,0.0,0.0,0.0,0.0
Mongolia_1992_1996,Mongolia,Eastern Europe and Central Asia,2280350800.0,0.0,1992,1996,4,0,0,0,0.0,0.0,0.0,0.0
Mongolia_1996_2004,Mongolia,Eastern Europe and Central Asia,2401071222.222222,0.0,1996,2004,8,0,0,0,0.0,0.0,0.0,0.0
Mongolia_2004_2008,Mongolia,Eastern Europe and Central Asia,2561479000.0,0.0,2004,2008,4,0,0,0,0.0,0.0,0.0,0.0
Mongolia_2008_2012,Mongolia,Eastern Europe and Central Asia,2724130000.0,0.0,2008,2012,4,0,0,0,0.0,0.0,0.0,0.0
Mongolia_2012_2016,Mongolia,Eastern Europe and Central Asia,2940276600.0,0.0,2012,2016,4,0,0,0,0.0,0.0,0.0,0.0
Mongolia_2016_2016,Mongolia,Eastern Europe and Central Asia,3056358000.0,0.0,2016,2016,1,0,0,0,0.0,0.0,0.0,0.0
Montenegro_1998_2001,Montenegro,Eastern Europe and Central Asia,606500500.0,0.0,1998,2001,3,0,0,0,0.0,0.0,0.0,0.0
Montenegro_2001_2002,Montenegro,Eastern Europe and Central Asia,608608500.0,0.0,2001,2002,1,0,0,0,0.0,0.0,0.0,0.0
Montenegro_2002_2006,Montenegro,Eastern Europe and Central Asia,612946800.0,0.0,2002,2006,4,0,0,0,0.0,0.0,0.0,0.0
Montenegro_2006_2009,Montenegro,Eastern Europe and Central Asia,616540750.0,0.0,2006,2009,3,0,0,0,0.0,0.0,0.0,0.0
Montenegro_2009_2012,Montenegro,Eastern Europe and Central Asia,619600500.0,0.0,2009,2012,3,0,0,0,0.0,0.0,0.0,0.0
Montenegro_2012_2016,Montenegro,Eastern Europe and Central Asia,621616000.0,0.0,2012,2016,4,0,0,0,0.0,0.0,0.0,0.0
Montenegro_2016_2019,Montenegro,Eastern Europe and Central Asia,622232750.0,0.0,2016,2019,3,0,0,0,0.0,0.0,0.0,0.0
Morocco_1993_1997,Morocco,Middle East and North Africa,26974395400.0,0.0,1993,1997,4,0,0,0,0.0,0.0,0.0,0.0
Morocco_1997_2002,Morocco,Middle East and North Africa,28615880666.666668,0.0,1997,2002,5,0,0,0,0.0,0.0,0.0,0.0
Morocco_2002_2007,Morocco,Middle East and North Africa,30296127833.333332,0.0,2002,2007,5,2,34,34,6.601503700415137e-05,0.0011222556290705731,1.3203007400830273e-05,0.00022445112581411463
Morocco_2007_2011,Morocco,Middle East and North Africa,31950961600.0,0.0,2007,2011,4,1,17,17,3.129796256272925e-05,0.0005320653635663973,7.824490640682313e-06,0.00013301634089159933
Morocco_2011_2016,Morocco,Middle East and North Africa,33953617166.666664,0.0,2011,2016,5,1,17,17,2.945194307550041e-05,0.0005006830322835068,5.890388615100082e-06,0.00010013660645670136
Morocco_2016_2016,Morocco,Middle East and North Africa,35126274000.0,0.0,2016,2016,1,0,0,0,0.0,0.0,0.0,0.0
Mozambique_1994_1999,Mozambique,Sub-Saharan Africa,16141178166.666666,0.0,1994,1999,5,3,3,3,0.00018586003877928408,0.00018586003877928408,3.717200775585682e-05,3.717200775585682e-05
Mozambique_1999_2004,Mozambique,Sub-Saharan Africa,18530629666.666668,0.0,1999,2004,5,1,1,0,5.396470697370977e-05,5.396470697370977e-05,1.0792941394741955e-05,1.0792941394741955e-05
Mozambique_2004_2009,Mozambique,Sub-Saharan Africa,21388202833.333332,0.0,2004,2009,5,3,14,1,0.00014026423928075553,0.0006545664499768591,2.8052847856151107e-05,0.00013091328999537182
Mozambique_2009_2014,Mozambique,Sub-Saharan Africa,24553900333.333332,0.0,2009,2014,5,33,87,16,0.001343981996831705,0.003543225264374495,0.000268796399366341,0.0007086450528748991
Mozambique_2014_2019,Mozambique,Sub-Saharan Africa,28278197000.0,0.0,2014,2019,5,219,872,463,0.007744482436415589,0.0308364780116639,0.0015488964872831178,0.00616729560233278
Mozambique_2019_2023,Mozambique,Sub-Saharan Africa,31688510250.0,0.0,2019,2023,4,936,5085,2593,0.029537519833391347,0.16046825678717413,0.007384379958347837,0.040117064196793534
Namibia_1989_1994,Namibia,Sub-Saharan Africa,1493197333.3333333,0.0,1989,1994,5,1,0,0,0.0006697038480290169,0.0,0.00013394076960580338,0.0
Namibia_1994_1999,Namibia,Sub-Saharan Africa,1679432500.0,0.0,1994,1999,5,3,3,2,0.0017863176995800663,0.0017863176995800663,0.0003572635399160133,0.0003572635399160133
Namibia_1999_2004,Namibia,Sub-Saharan Africa,1836746666.6666667,0.0,1999,2004,5,17,61,6,0.009255495223438543,0.03321089462527948,0.0018510990446877085,0.006642178925055896
Namibia_2004_2009,Namibia,Sub-Saharan Africa,1991384666.6666667,0.0,2004,2009,5,0,0,0,0.0,0.0,0.0,0.0
Namibia_2009_2014,Namibia,Sub-Saharan Africa,2176387166.6666665,0.0,2009,2014,5,0,0,0,0.0,0.0,0.0,0.0
Namibia_2014_2019,Namibia,Sub-Saharan Africa,2381969666.6666665,0.0,2014,2019,5,0,0,0,0.0,0.0,0.0,0.0
Namibia_2019_2023,Namibia,Sub-Saharan Africa,2547449000.0,0.0,2019,2023,4,0,0,0,0.0,0.0,0.0,0.0
Nepal_1991_1994,Nepal,Asia and Pacific,20218675000.0,0.0,1991,1994,3,6,5,5,0.00029675535117904613,0.00024729612598253846,9.891845039301538e-05,8.243204199417948e-05
Nepal_1994_1999,Nepal,Asia and Pacific,22309990500.0,1.0,1994,1999,5,554,777,287,0.02483192451381815,0.0348274464751565,0.00496638490276363,0.006965489295031301
Nepal_1999_2008,Nepal,Asia and Pacific,25188437900.0,1.0,1999,2008,9,5328,11845,2342,0.21152562223797133,0.4702554420812257,0.02350284691533015,0.052250604675691745
Nepal_2008_2012,Nepal,Asia and Pacific,26918739800.0,0.0,2008,2012,4,11,9,0,0.00040863725723148454,0.0003343395740984873,0.00010215931430787113,8.358489352462182e-05
Nepal_2012_2013,Nepal,Asia and Pacific,26952977500.0,0.0,2012,2013,1,0,0,0,0.0,0.0,0.0,0.0
Nepal_2013_2017,Nepal,Asia and Pacific,27146784400.0,0.0,2013,2017,4,0,0,0,0.0,0.0,0.0,0.0
Nepal_2017_2017,Nepal,Asia and Pacific,27632682000.0,0.0,2017,2017,1,0,0,0,0.0,0.0,0.0,0.0
Netherlands_1989_1994,Netherlands,Western Europe and North America,15121264500.0,0.0,1989,1994,5,1,2,2,6.613203545245836e-05,0.00013226407090491672,1.3226407090491672e-05,2.6452814180983345e-05
Netherlands_1994_1998,Netherlands,Western Europe and North America,15538040200.0,0.0,1994,1998,4,0,0,0,0.0,0.0,0.0,0.0
Netherlands_1998_2002,Netherlands,Western Europe and North America,15927983800.0,0.0,1998,2002,4,0,0,0,0.0,0.0,0.0,0.0
Netherlands_2002_2003,Netherlands,Western Europe and North America,16187115500.0,0.0,2002,2003,1,0,0,0,0.0,0.0,0.0,0.0
Netherlands_2003_2006,Netherlands,Western Europe and North America,16293262500.0,0.0,2003,2006,3,0,0,0,0.0,0.0,0.0,0.0
Netherlands_2006_2010,Netherlands,Western Europe and North America,16463834400.0,0.0,2006,2010,4,0,0,0,0.0,0.0,0.0,0.0
Netherlands_2010_2012,Netherlands,Western Europe and North America,16687810000.0,0.0,2010,2012,2,0,0,0,0.0,0.0,0.0,0.0
Netherlands_2012_2017,Netherlands,Western Europe and North America,16920989166.666668,0.0,2012,2017,5,1,0,0,5.909819988360609e-05,0.0,1.1819639976721218e-05,0.0
Netherlands_2017_2023,Netherlands,Western Europe and North America,17397631500.0,0.0,2017,2023,6,0,0,0,0.0,0.0,0.0,0.0
New Zealand_1990_1993,New Zealand,Western Europe and North America,3482200000.0,0.0,1990,1993,3,0,0,0,0.0,0.0,0.0,0.0
New Zealand_1993_1996,New Zealand,Western Europe and North America,3649400000.0,0.0,1993,1996,3,0,0,0,0.0,0.0,0.0,0.0
New Zealand_1996_1999,New Zealand,Western Europe and North America,3790850000.0,0.0,1996,1999,3,0,0,0,0.0,0.0,0.0,0.0
New Zealand_1999_2002,New Zealand,Western Europe and North America,3880450000.0,0.0,1999,2002,3,0,0,0,0.0,0.0,0.0,0.0
New Zealand_2002_2005,New Zealand,Western Europe and North America,4049275000.0,0.0,2002,2005,3,0,0,0,0.0,0.0,0.0,0.0
New Zealand_2005_2008,New Zealand,Western Europe and North America,4200525000.0,0.0,2005,2008,3,0,0,0,0.0,0.0,0.0,0.0
New Zealand_2008_2011,New Zealand,Western Europe and North America,4324275000.0,0.0,2008,2011,3,0,0,0,0.0,0.0,0.0,0.0
New Zealand_2011_2014,New Zealand,Western Europe and North America,4437675000.0,0.0,2011,2014,3,0,0,0,0.0,0.0,0.0,0.0
New Zealand_2014_2017,New Zealand,Western Europe and North America,4663400000.0,0.0,2014,2017,3,0,0,0,0.0,0.0,0.0,0.0
New Zealand_2017_2022,New Zealand,Western Europe and North America,5005050000.0,0.0,2017,2022,5,0,0,0,0.0,0.0,0.0,0.0
Nicaragua_1990_1996,Nicaragua,Latin America and the Caribbean,4460111571.428572,0.0,1990,1996,6,6,39,2,0.0013452578268301487,0.008744175874395965,0.00022420963780502479,0.001457362645732661
Nicaragua_1996_2001,Nicaragua,Latin America and the Caribbean,4947598166.666667,0.0,1996,2001,5,0,0,0,0.0,0.0,0.0,0.0
Nicaragua_2001_2006,Nicaragua,Latin America and the Caribbean,5329030833.333333,0.0,2001,2006,5,0,0,0,0.0,0.0,0.0,0.0
Nicaragua_2006_2011,Nicaragua,Latin America and the Caribbean,5707315000.0,0.0,2006,2011,5,0,0,0,0.0,0.0,0.0,0.0
Nicaragua_2011_2016,Nicaragua,Latin America and the Caribbean,6102994166.666667,0.0,2011,2016,5,0,0,0,0.0,0.0,0.0,0.0
Nicaragua_2016_2023,Nicaragua,Latin America and the Caribbean,6567877571.428572,0.0,2016,2023,7,0,0,0,0.0,0.0,0.0,0.0
Niger_1993_1995,Niger,Sub-Saharan Africa,9172967333.333334,0.0,1993,1995,2,19,123,34,0.0020713035716323274,0.01340896522688296,0.0010356517858161637,0.00670448261344148
Niger_1995_1996,Niger,Sub-Saharan Africa,9658444500.0,0.0,1995,1996,1,10,81,34,0.001035363406602378,0.008386443593479261,0.001035363406602378,0.008386443593479261
Niger_1996_1999,Niger,Sub-Saharan Africa,10370109500.0,0.0,1996,1999,3,13,242,149,0.0012536029634016882,0.02333630131870835,0.0004178676544672294,0.007778767106236117
Niger_1999_2004,Niger,Sub-Saharan Africa,11996122000.0,0.0,1999,2004,5,1,4,0,8.33602725947602e-05,0.0003334410903790408,1.6672054518952042e-05,6.668821807580817e-05
Niger_2004_2009,Niger,Sub-Saharan Africa,14445634166.666666,0.0,2004,2009,5,36,170,32,0.0024921024293326,0.011768261471848385,0.0004984204858665199,0.002353652294369677
Niger_2009_2011,Niger,Sub-Saharan Africa,16473975333.333334,0.0,2009,2011,2,0,0,0,0.0,0.0,0.0,0.0
Niger_2011_2016,Niger,Sub-Saharan Africa,18907483333.333332,0.0,2011,2016,5,70,869,230,0.0037022378264690617,0.04596063816002306,0.0007404475652938124,0.009192127632004613
Niger_2016_2020,Niger,Sub-Saharan Africa,22470272600.0,0.0,2016,2020,4,200,2009,595,0.008900648584031863,0.08940701502660008,0.002225162146007966,0.02235175375665002
Nigeria_1992_1998,Nigeria,Sub-Saharan Africa,108078672428.57143,1.0,1992,1998,6,93,3258,112,0.0008604842926939463,0.03014470780211696,0.0001434140487823244,0.005024117967019493
Nigeria_1998_1999,Nigeria,Sub-Saharan Africa,117789909000.0,0.0,1998,1999,1,70,3876,2547,0.0005942784114044947,0.03290604460862603,0.0005942784114044947,0.03290604460862603
Nigeria_1999_2003,Nigeria,Sub-Saharan Africa,125486933400.0,1.0,1999,2003,4,214,9095,3186,0.001705356838371827,0.07247766563080264,0.00042633920959295673,0.01811941640770066
